created_link,title,category,keywords,source_link,
https://stock.adobe.com/381830322,Small fish of barabul and horse mackerel are fried in oil in a frying pan on an induction cooker,Food,"fish, small, food, pan, healthy, hot, iron, menu, nature, oil, cooking, cooked, ready, smoke, shallow, stove, delicious, lamb, traditional, epicure, fresh, cook, horse mackerel, chef, dinner, spice, kitchen, lunch, fries, fried, fillet, diet, fire, flames, organic, eat, dish, deep",https://as2.ftcdn.net/v2/jpg/03/81/83/03/500_F_381830322_4h4g0VwQKqF0H9fYLOru6dF6qbcUwARr.jpg,
https://stock.adobe.com/106150726,Grilling tasty fish with herbs and lemon,Barbecue and Grill,"fish, grilled, grill, food, cooking, fresh, grilling, healthy, fire, seafood, bar-b-q, smoked, lemon, parsley, diet, cookery, meat, smoke, prepared, salmon, hot, meal, tasty, epicure, summer, roasted, heat",https://as2.ftcdn.net/v2/jpg/01/06/15/07/500_F_106150726_5TV0VhhKMfQi5ShZEtuRBtW6rPtpcJOX.jpg,
https://stock.adobe.com/180383474,Man cutting fresh salmon fillet in kitchen,Fish,"background, board, closeup, cook, cutting, delicious, dinner, eat, fillet, fish, food, fresh, glove, hand, healthy, holding, ingredient, kitchen, knife, male, man, natural, nourishment, omega, organic, person, protein, raw, receipe, red, salmon, seafood, table, tasty, uncooked, wooden, young",https://as1.ftcdn.net/v2/jpg/01/80/38/34/500_F_180383474_Eq9nQlYy1wCAUcFAwUTCWW06UUwtSRuW.jpg,
https://stock.adobe.com/257564844,The chef is frying salmon in the pan in the kitchen.,Food,"background, bar-b-q, closeup, cooked, cooking, cookery, delicious, diet, dining, dinner, dish, eating, filet, fillet, fish, food, fresh, fried, fries, epicure, grill, grilled, healthy, herb, horizontal, hot, lunch, meal, meat, nourishment, oil, omega, pan, pepper, plate, portion, prepared, raw, eatery, roast, roasted, salad, salmon, sauce, seafood, slice, steak, tasty, vegetable",https://as1.ftcdn.net/v2/jpg/02/57/56/48/500_F_257564844_Ozhbm8zfLQfqR3pKnquXGXfjJrdhtDP7.jpg,
https://stock.adobe.com/251799983,"Image of happy woman chef wearing white uniform, holding plate with grilled fish in kitchen at the restaurant",People,"woman, cooking, kitchen, enjoying, food, caucasian, portrait, female, 1, indoor, beautiful, european, positive, pleasure, diet, healthy, lunch, dinner, prepare, receipe, smile, cookery, meal, table, culinary, adult, apron, chief, cook, cut, ingredient, knife, eatery, cookery, eat, gastronomy, professional, chef, uniform, cafes, dish, grilled, fish, order, salmon",https://as2.ftcdn.net/v2/jpg/02/51/79/99/500_F_251799983_4egviXYnci1woy9kR7E4HRLnkLGN8YJ3.jpg,
https://stock.adobe.com/386326018,Customer come and order food by social distancing rules of restaurant.,Food,"mask, food, receive, distance, asian, caucasian, eatery, client, waitress, social, counter, get, female, face, arriving, order, rule, avoid, bar, breakfast, business, buy, cafes, corona, dining, drink, eat, epidemic, hygiene, lifestyle, meal, menu, pandemic, people, prevent, protect, queue, shop, take-away, virus, woman, work, wear, woman, racked, wait",https://as1.ftcdn.net/v2/jpg/03/86/32/60/500_F_386326018_F6atwViJ8Cp6S9ggProEIJ173BYVwJL2.jpg,
https://stock.adobe.com/332593419,Social distance conceptual small business waiter serving customer at cafe.,People,"hygiene, flu, air, asia, asian, beverage, business, buy, cafes, chinese, hot drink, corona, counter, client, disease, distance, drink, face, female, flu, health, health care, infection, man, mask, man, order, outbreak, people, person, protect, protective, eatery, safety, service, shop, social, staff, take-away, take-out, text, title, virus, waiter, waitress, woman, woman",https://as1.ftcdn.net/v2/jpg/03/32/59/34/500_F_332593419_dYNlz1IGpsyX11qjpHCe0I8en8pQuKIO.jpg,
https://stock.adobe.com/241713816,Young carp fish from a fish farm in a barrel are transported for release into the reservoir,Animals,"water, carp, young, nature, fish, animal, lake, duck pond, environment, oxygen, coast, polluted, clean, danger, ecology, conservation, breeding, deprivation, ecosystem, heat, hot weather, pollution, river, smell, toxic, garbage, warming, washing, waste, wet, summer, autumn, artificial, population",https://as1.ftcdn.net/v2/jpg/02/41/71/38/500_F_241713816_7lVwqyJa2D4RF0E1j1wMYlbGU9NQh3le.jpg,
https://stock.adobe.com/439200528,The process of making lightly salted salmon in the kitchen. Hands in gloves hold a piece of fish sprinkled with salt mixture.,Food,"salmon, fillet, salt, mixture, cook, spice, hand, fish, sugar, glove, bowl, glasses, preparation, sprinkle, pepper, laurel, process, fragrant, lightly, kitchen, delicacy, trout, board, food, cookery, hygienic, piece, professional, work, freshness, seafood, red, culinary, orange, portion, table, raw, closeup, sea, chef, atlantic, pacific, island, kamchatka, scandinavian",https://as2.ftcdn.net/v2/jpg/04/39/20/05/500_F_439200528_abt95EXo3MH4aFqQPPijFvhTOXkCLYZm.jpg,
https://stock.adobe.com/249289780,"Fresh European seabass, Mullet, fish on ice at outdoor fish flea market",Food,"food, bass, arranged, footed, bazaar, box, bunch, chilled, container, fish, fishery, fishmonger, flea market, fresh, healthy, heap, ice, market, marketplace, mullet, nourishment, omega, on sale, pile, piled, raw, sale, dace, perch, sea, seabass, seafood, sell, shop, stack, stall, racked, stock, store, supply, uncooked, whole",https://as2.ftcdn.net/v2/jpg/02/49/28/97/500_F_249289780_ZymVW6qy2ZjmnOnESz2Zqh43Q9LWkD69.jpg,
https://stock.adobe.com/436601783,Picture of tasty canned mackerel fish in sunflower oil with greens at table,Food,"mackerel, fillet, preserved, preserve, tin, can, steel, aluminium, good, preservation, tinned, fish, canned, sunflower oil, deliciously, greener, delicious, eat, ingredient, epicure, meal, eatery, diet, nature, catch, seafood, dish, sea, nobody, no, people, tasty, traditional, table, eating, cookery, lunch, food, healthy, small, closeup, snack, open, product",https://as2.ftcdn.net/v2/jpg/04/36/60/17/500_F_436601783_hq32H2LL6cOH9CPj6XVF8h5U349uIuCq.jpg,
https://stock.adobe.com/334988754,"Young woman works from home using headset, laptop",Business,"room, furniture, to sit, computer, wireless, comfort, office, tied-up, consulting, entrepreneur, confident, sale, businesswoman, hair, freelance, indoor, woman, adult, cyberspace, technology, young, earphones, talking, laptop, beautiful, working, female, table, business, headset, home, calling, support, conference, salesgirl, video, casual attire, microphone, men at work, meeting, smiling, attractive, distant, alone, white, brunette, earphones, kitchen, remote, quarantine",https://as2.ftcdn.net/v2/jpg/03/34/98/87/500_F_334988754_8NcsXvc4H5puxDI3vQhJ2gZ2re83NcsL.jpg,
https://stock.adobe.com/284255616,Young online business owner looking at laptop while preparing deliveries for clients,Business,"woman, new business, laptop, store, working, shop, online, small business, businesswoman, entrepreneur, job, business, leaning, typing, checking, standing, box, packing, owner, service, professional, computer, people, woman, caucasian, lifestyle, work, young, 20s, young adult, order, retail, smiling, occupation, cyberspace, digital, industry, success, workplace, indoor, career, modern, successful, e-business, electronic mail, cheerful, casual attire",https://as1.ftcdn.net/v2/jpg/02/84/25/56/500_F_284255616_BxXASVqCE2SBbxsTIfod3sCvDjHDZp7b.jpg,
https://stock.adobe.com/370441438,Young man using laptop for online learning at home,People,"adult, business, call, caucasian, chat, class, computer, course, distance, e-learning, education, exam, exercise, freelancer, guy, photogenic, earphones, home, homework, cyberspace, cognition, laptop, learning, lesson, listening, male, man, modern, network, online, people, person, portrait, room, sitting, sofa, student, study, studying, task, technology, training, tutorial, university, using, video, work, young",https://as1.ftcdn.net/v2/jpg/03/70/44/14/500_F_370441438_tADGkMzidJSpXC6VgPpvJOICdBWRLZo5.jpg,
https://stock.adobe.com/339934325,Young businesswoman in office,Business,"woman, smart, working, home, from, business, smiling, happy, office, businesswoman, success, proud, satisfaction, employee, young, looking, portrait, work, laptop, computer, document, entrepreneur, job, occupation, professional, desk, communication, technology, connection, cyberspace, wireless, indoor, people, eyeglass, spectacle, smile, alone, positive, latin",https://as2.ftcdn.net/v2/jpg/03/39/93/43/500_F_339934325_dGn0e3OVGsrSe30RYmgCDcqj9BLkxP5Q.jpg,
https://stock.adobe.com/190018025,Teacher teaches to write to the girl student in the class,Education,"student, teacher, class, children, learning, education, school, writing, skill, study, teaching, individual, attention, help, smile, support, adult, girl, studying, cognition, reading, female, classroom, desk, together, classmate, woman, children, lesson, sitting, learn, elementary",https://as1.ftcdn.net/v2/jpg/01/90/01/80/500_F_190018025_6CPboEbghZLRdyhc3nBYgtEHv0xc9Dr5.jpg,
https://stock.adobe.com/291231020,Asian teacher and her student in an international preschool watchingn a tablet pc togather,People,"study, idea, school, education, library, pad, lesson, learn, learning, people, caucasian, touch screen, african, asian, laptop, american, online, connected, media, smartphone, phone, smart, cognition, preschool, technology, teacher, tablet, children, student, classroom, smiling, digital, class, woman, person, girl, female, computer, children, sitting, cyberspace, wireless, studying, boy, teaching, occupation, together",https://as1.ftcdn.net/v2/jpg/02/91/23/10/500_F_291231020_uLOD5vP9X8Ul9Nm2Rb4YcKrDtM1e9Ajt.jpg,
https://stock.adobe.com/383201050,"Young woman showing multiethnic children microscope in science class, learning, discovery, curiosity. Asian school teacher helping students use microscope",Science,"teacher, student, children, boy, girl, school, education, science, microscope, discovery, cute, group, young, lesson, people, caucasian, diversity, primary, elementary, class, classroom, learning, children, children, british, classmate, day, female, male, woman, adult, african american, portrait, asian, lifestyle, childhood, showing, teaching, professional, skill, sharpened, watching, surprise, wonder, curiosity, fun, excitement, looking, working",https://as1.ftcdn.net/v2/jpg/03/83/20/10/500_F_383201050_780kAQEY5cm1lXEbZ4NaUNYq60V90Hgy.jpg,
https://stock.adobe.com/134897671,Kindergarten Teacher Supports Child on Class,Education,"teacher, kindergarten, classroom, school, helping, education, painting, young, childhood, preschool, children, student, primary, leaning, children, class, elementary, caucasian, little, help, cognition, development, work, people, woman, interior, learning, lesson, beautiful, white, support, drawing, writing, art, creative, craft",https://as1.ftcdn.net/v2/jpg/01/34/89/76/500_F_134897671_ftFlWUASfOCV9GC5aTMFqbsWjFtzZ6Y5.jpg,
https://stock.adobe.com/287066561,Angry couple arguing with bank manager complain on bad contract,People,"agent, anger, argument, bad, bank, business, claim, client, complaint, concept, conflict, contract, couple, client, deal, debt, demand, disagree, challenged, document, family, fight, financial, fraud, frustrated, house, insurance, investment, irate, lawyer, legal, loan, man, manager, meeting, mistake, mortgage, office, paperwork, people, person, problem, property, quarrel, service, stress, talk, woman, work, men at work",https://as2.ftcdn.net/v2/jpg/02/87/06/65/500_F_287066561_ccX43DTHGhV4dI0ZAo7tEgpGtbhABced.jpg,
https://stock.adobe.com/309936164,"husband discussing contract details of financial issues with smiling happy wife. Married couple sit with paper document, making decision about house purchase, mortgage or financial investment.",People,"couple, young, bill, boyfriend, electronic, expense, family, female, girlfriend, guy, mortgage, notice, notification, online, talking, tax, accounting, analysis, apply, ask, attentive, breakfast, budget, calculating, check, computer, considering, economic, woman, analysing, mistake, person, utility, pay, human relationships, purchase, insurance, debt, paper, bad, showing, married, software, lifestyle, planning, payment, together, home, thinks, negotiate",https://as2.ftcdn.net/v2/jpg/03/09/93/61/500_F_309936164_3fOyxwFUnFe1HpVXDiyINDlGYPV3csPV.jpg,
https://stock.adobe.com/339556093,Young man holding credit card and piece of paper in his hands.,People,"credit, card, man, paper, remote, job, young, paperwork, document, bookkeeper, finance, statistic, expense, earning, balance, income, workspace, portrait, desk, goggles, laptop, home, work, accountant, freelancer, adult, calculating machine, manager, business, office, statistic, counting, tied-up, male, candid, copy space, real, men at work, smart, funds, invest, success, corporate, kitchen, bill, paying, online",https://as1.ftcdn.net/v2/jpg/03/39/55/60/500_F_339556093_D58Cz2yIKs2SIUbN0zzftJLMKYLUliVo.jpg,
https://stock.adobe.com/199400743,"Law should know concept, The lawyer explained to the client to plan the case in court.",Business,"business, lawyer, contract, finance, legal, office, deal, career, paperwork, man, broker, law, meeting, service, lawyer, investment, support, manager, adviser, award, corporate, divorce, tax, financial, stronger, notary, professional, employment, judgement, concept, hammer, isolated, gavel, judgement, barrister, client, advice, signature, woman, agreements, courtroom, bequest, inheritance, scale, judge, trial, property, practice, public, adviser",https://as2.ftcdn.net/v2/jpg/01/99/40/07/500_F_199400743_2KLRVsI9ruoJwg73VYXWUoHtAR1WE8C6.jpg,
https://stock.adobe.com/94421739,Young man working with laptop at home,Business Men and Women,"30s, working, accountancy, adult, afraid, analysing, home, attractive, banking, bill, business, businessman, calculating, casual attire, caucasian, computer, counting, credit, datum, desk, fear, finance, freelancer, photogenic, home, home office, indoor, laptop, loan, male, man, occupation, one person, pay, paying, people, problem, sad, small business, table, panicked, typing",https://as2.ftcdn.net/v2/jpg/00/94/42/17/500_F_94421739_HsrZ6p66py78nMhABNBiDm0ZcWn4Yqnf.jpg,
