title,category,keywords,created_link,source_link,,,,
Graphic designer sketching new project on tablet working with laptop in office,"People,Business/Finance","['design', 'computer', 'people', 'website', 'business', 'work', 'graphic', 'young', 'man', 'happy', 'web', 'laptop', 'office', 'ux', 'artist', 'desk', 'digital', 'layout', 'casual', 'software', 'communication', 'concept', 'media', 'mobile', 'modern', 'tablet', 'beard', 'hipster', 'internet', 'technology', 'caucasian', 'cheerful', 'designer', 'drawing', 'freelancer', 'graphic designer', 'handsome', 'home office', 'ideas', 'male', 'project', 'responsive', 'sitting', 'sketch', 'small business', 'smiling', 'table', 'usability', 'web designer', 'young adult']",https://www.shutterstock.com/image-photo/582865027,https://image.shutterstock.com/image-photo/graphic-designer-sketching-new-project-600w-582865027.jpg,,,,
Website development layout sketch drawing,"Technology,","['design', 'web', 'template', 'analysis', 'homepage', 'webpage', 'strategy', 'work', 'html', 'professional', 'coding', 'internet', 'outline', 'research', 'analysing', 'content', 'drawing', 'sketch', 'startup', 'brainstorming', 'browser', 'businessman', 'busy', 'develop', 'draft', 'focus', 'graphic', 'home', 'home business', 'home office', 'http', 'illustration', 'layout', 'links', 'man', 'painting', 'place of work', 'plan', 'style', 'user interface', 'website', 'workspace', 'writing']",https://www.shutterstock.com/image-photo/581138200,https://image.shutterstock.com/image-photo/website-development-layout-sketch-drawing-600w-581138200.jpg,,,,
Hard at work on their home business,"People,Business/Finance","['business', 'home', 'small', 'online', 'package', 'gay', 'box', 'sending', 'shipping', 'couple', 'kitchen', 'laptop', 'mail', 'two', 'web', 'boyfriend', 'computer', 'internet', 'man', 'media', 'social', 'together', '20s', 'adult', 'alternative', 'casual', 'caucasian', 'civil', 'connected', 'email', 'entrepreneurs', 'guy', 'handsome', 'homosexual', 'husband', 'inside', 'lifestyle', 'looking', 'male', 'married', 'modern', 'order', 'partners', 'relationship', 'sitting', 'table', 'technology', 'union', 'wireless', 'working', 'young']",https://www.shutterstock.com/image-photo/496803496,https://image.shutterstock.com/image-photo/hard-work-on-their-home-600w-496803496.jpg,,,,
"CHIANG MAI, THAILAND - NOVEMBER 14th, 2016: Hand of man using Iphone7 Plus with icons of social media on screen, smartphone life style, smartphone era, smartphone in everyday life","Business/Finance,Technology","['social', 'media', 'phone', 'smartphone', 'facebook', 'app', 'iphone', 'icon', 'business', 'whatsapp', 'share', 'instagram', 'google', 'twitter', 'network', 'communication', 'concept', 'screen', 'device', 'digital', 'computer', 'connect', 'page', 'tablet', 'tweet', 'internet', 'store', 'technology', 'youtube', 'linkedin', 'application', 'iot', 'multimedia', 'sign', 'editorial', 'friends', 'illustrative', 'internet of things', 'iphone 7', 'marketing', 'mobile', 'operating', 'os', 'pinterest', 'surfing', 'tumblr']",https://www.shutterstock.com/image-photo/519587608,https://image.shutterstock.com/image-photo/chiang-mai-thailand-november-14th-600w-519587608.jpg,,,,
"Businesswoman typing e-mail on laptop at office desk, composing professional email letter using business etiquette, writing e message to corporate client online, focus on screen, close up rear view","People,Technology","['account address', 'advertisement advertising', 'answer asap', 'back box', 'business businesswoman', 'chatting checking', 'commerce commercial', 'communicating communication', 'company computer', 'concept connection', 'contact conversation', 'correspondence create', 'customer device', 'digital display', 'e-commerce e-mail', 'effective electronic', 'email employee', 'entrepreneur executive', 'feedback female', 'formal forward', 'girl gmail', 'hand help', 'important information', 'interface internet', 'job lady', 'laptop letter', 'list mail', 'mailbox mailing', 'management manager', 'marketing message', 'modern monitor', 'network office', 'online partner', 'pc people', 'personal polite', 'post product', 'project promotion', 'proposal purpose', 'read receive', 'recipient reply', 'rules sales', 'screen send', 'sender service', 'support table', 'technology tips', 'type using', 'web webmail', 'woman work', 'worker write']",https://www.shutterstock.com/image-photo/714889417,https://image.shutterstock.com/image-photo/businesswoman-typing-email-on-laptop-600w-714889417.jpg,,,,
Happy couple with laptop spending time together at home,"People,Technology","['laptop', 'computer', 'online', 'home', 'happy', 'family', 'people', 'man', 'woman', 'tablet', 'internet', 'young', 'watching', 'couch', 'lifestyle', 'fun', 'relax', 'technology', 'sofa', 'boyfriend', 'glasses', 'room', 'together', 'interior', 'adult', 'love', 'modern', 'two', 'attractive', 'caucasian', 'cheerful', 'leisure', 'browsing', 'buying', 'couple', 'enjoying', 'girlfriend', 'happiness', 'indoors', 'living', 'pointing', 'resting', 'shopping', 'sitting', 'smiling']",https://www.shutterstock.com/image-photo/515615686,https://image.shutterstock.com/image-photo/happy-couple-laptop-spending-time-600w-515615686.jpg,,,,
Woman using digital tablet to shop online,"Technology,Beauty/Fashion","['shop', 'online', 'ipad', 'buy', 'woman', 'tablet', 'fashion', 'hand', 'mobile', 'sale', 'website', 'girl', 'screen', 'internet', 'purchase', 'concept', 'payment', 'female', 'pad', 'smartphone', 'lifestyle', 'technology', 'touch', 'commercial', 'red', 'commerce', 'high', 'device', 'gadgets', 'heels', 'modern', 'pay', 'tech', 'wifi', 'young', 'money', 'shopaholic', 'banking', 'bare', 'computer', 'feet', 'holding', 'looking', 'mobility', 'pink', 'searching', 'shoes', 'spending', 'trend', 'wireless']",https://www.shutterstock.com/image-photo/336685859,https://image.shutterstock.com/image-photo/woman-using-digital-tablet-shop-600w-336685859.jpg,,,,
"Woman shopping food online using a digital tablet at the kitchen, close-up view on a tablet screen. Concept of buying online using mobile devices","Business/Finance,Technology","['online', 'grocery', 'shop', 'food', 'buy', 'tablet', 'commerce', 'store', 'supermarket', 'digital', 'kitchen', 'consumer', 'product', 'concept', 'device', 'home', 'fruit', 'purchase', 'screen', 'retail', 'technology', 'web', 'business', 'buying', 'close-up', 'consumerism', 'customer', 'e-commerce', 'fresh', 'hands', 'holding', 'internet', 'market', 'nutriotion', 'vegetables', 'wireless']",https://www.shutterstock.com/image-photo/1668309736,https://image.shutterstock.com/image-photo/woman-shopping-food-online-using-600w-1668309736.jpg,,,,
Online shopping,"People,Business/Finance","['people', 'laptop', 'computer', 'business', 'customer', 'adult', 'consumerism', 'technology', 'women', 'adults only', 'beautiful people', 'beautiful woman', 'beauty', 'business finance and industry', 'buying', 'casual clothing', 'caucasian ethnicity', 'coffee - drink', 'commerce', 'communication', 'connection', 'credit card', 'females', 'finance', 'finance and economy', 'holding', 'holiday - event', 'home interior', 'home shopping', 'horizontal', 'indoors', 'internet', 'leisure activity', 'lifestyles', 'mobile phone', 'one person', 'one woman only', 'one young woman only', 'online shopping', 'only women', 'paying', 'photography', 'portrait', 'relaxation', 'retail', 'shopping', 'sitting', 'using laptop', 'wireless technology', 'young adult']",https://www.shutterstock.com/image-photo/579177628,https://image.shutterstock.com/image-photo/online-shopping-600w-579177628.jpg,,,,
Smiling young woman taking note of orders from customers. Dropshipping business owner working in her office.,Business/Finance,"['busy', 'small', 'entrepreneur', 'owner', 'ecommerce', 'happy', 'online', 'laptop', 'young', 'computer', 'order', 'office', 'women', 'looking', 'people', 'camera', 'dropshipping', 'store', 'person', 'desk', 'technology', 'book', 'business', 'businesswoman', 'caucasian', 'cheerful', 'diary', 'females', 'indoors', 'one', 'sitting', 'smiling', 'working', 'writing']",https://www.shutterstock.com/image-photo/1476944915,https://image.shutterstock.com/image-photo/smiling-young-woman-taking-note-600w-1476944915.jpg,,,,
"Social influencer creating online content for her channel, daily vlog",People,"['vlog', 'online', 'advertising', 'video', 'recording', 'vlogger', 'camera', 'equipment', 'woman', 'beauty', 'blog', 'blogger', 'entrepreneur', 'modern', 'advice', 'beautiful', 'cosmetics', 'freelance', 'influencer', 'information', 'internet', 'job', 'lifestyle', 'make-up', 'millennial', 'occupation', 'podcast', 'pretty', 'promoter', 'selling', 'subscribers', 'technology', 'tips', 'tripod', 'video diary', 'videoblog', 'young']",https://www.shutterstock.com/image-photo/1149517058,https://image.shutterstock.com/image-photo/social-influencer-creating-online-content-600w-1149517058.jpg,,,,
Senior craftswoman with tablet computer in art studio,"People,Technology","['business', 'owner', 'shop', 'craft', 'old', 'job', 'senior', 'studio', 'retail', 'retired', 'elderly', 'female', 'happy', 'potter', 'handmade', 'hobby', 'making', 'people', 'woman', 'workshop', 'ceramic', 'clay', 'designer', 'mature', 'person', 'pottery', 'sculptor', 'technology', 'attractive', 'beautiful', 'creative', 'creativity', 'crockery', 'digital tablet', 'elderly woman', 'grey hair', 'hand made', 'internet', 'occupation', 'one', 'online shopping', 'pensioner', 'positive', 'professional', 'retirement', 'small business', 'smile', 'tablet computer', 'work', 'workplace']",https://www.shutterstock.com/image-photo/1561094810,https://image.shutterstock.com/image-photo/senior-craftswoman-tablet-computer-art-600w-1561094810.jpg,,,,
Female Owner With Digital Tablet Standing Behind Sales Desk Of Florists Store,"People,Business/Finance","['business', 'owner', 'retail', 'online', 'entrepreneur', 'woman', 'store', 'shop', 'tech', 'happy', 'hispanic', 'people', 'female', 'technology', 'checkout', 'person', 'women', 'worker', 'future', 'american', 'connected', 'smiling', '30s', 'apron', 'caucasian', 'digital tablet', 'florists', 'goals', 'horizontal', 'los angeles', 'mixed race', 'new business', 'occupation', 'one person', 'plant shop', 'plants', 'sales assistant', 'sales desk', 'selling', 'small business', 'staff', 'start up', 'successful', 'tablet computer', 'testimonial', 'the internet', 'thirties', 'usa', 'waist up', 'working']",https://www.shutterstock.com/image-photo/1688908516,https://image.shutterstock.com/image-photo/female-owner-digital-tablet-standing-600w-1688908516.jpg,,,,
Woman shopping for clothes online.,"Technology,Beauty/Fashion","['online', 'shop', 'ipad', 'ecommerce', 'store', 'fashion', 'sale', 'website', 'web', 'mockup', 'site', 'laptop', 'retail', 'consumer', 'tablet', 'person', 'hold', 'design', 'apparel', 'business', 'digital', 'people', 'computer', 'page', 'girl', 'consumption', 'internet', 'purchase', 'buy', 'shopper', 'template', 'mobile', 'tech', 'concept', 'outlet', 'technology', 'commerce', 'female', 'interface', 'sample', 'women', 'clothes', 'clothing', 'goods', 'hands', 'mock up', 'shipping', 'shopaholic', 'spending', 'wireless']",https://www.shutterstock.com/image-photo/731340991,https://image.shutterstock.com/image-photo/woman-shopping-clothes-online-600w-731340991.jpg,,,,
"The shipping company is examining parcels and calculating costs before delivering them to the carrier to deliver to customers.
Inspecting products and calculating costs before delivery for accuracy","Transportation,Objects","['cost', 'shipping', 'box', 'business', 'cardboard', 'cargo', 'carton', 'courier', 'deliveries', 'delivering', 'delivery', 'deliveryman', 'export', 'express', 'freight', 'holding', 'import', 'industrial', 'industry', 'international', 'job', 'logistic', 'logistics', 'mail', 'merchandise', 'online', 'order', 'pack', 'package', 'parcel', 'person', 'port', 'post', 'postal', 'postman', 'profession', 'service', 'shipment', 'shopping', 'tech', 'technology', 'terminal', 'tracking', 'trade', 'transport', 'transportation', 'web', 'work', 'worker', 'young']",https://www.shutterstock.com/image-photo/1541075039,https://image.shutterstock.com/image-photo/shipping-company-examining-parcels-calculating-600w-1541075039.jpg,,,,
Close up woman hand using calculator and writing make note with calculate about cost at home office.,"Business/Finance,Education","['cost', 'loan', 'tax', 'budget', 'finance', 'business', 'debt', 'bill', 'check', 'financial', 'payment', 'money', 'analysis', 'profit', 'salary', 'doing', 'investing', 'credit', 'concept', 'income', 'table', 'account', 'person', 'invoice', 'pen', 'report', 'wealth', 'data', 'laptop', 'paperwork', 'audit', 'economy', 'annual', 'writing', 'notebook', 'appraisal', 'calculating', 'calculator', 'counting', 'documents', 'examining', 'expenses', 'hands', 'holding', 'investment', 'management', 'planning', 'savings', 'typing', 'working']",https://www.shutterstock.com/image-photo/566835985,https://image.shutterstock.com/image-photo/close-woman-hand-using-calculator-600w-566835985.jpg,,,,
